Frequency	Latency
3	1.0
332	1.0
4241	1.0
4124	1.0
1065	1.1
50	1.1
16	1.1
5	1.1
6	1.1
16	1.2
11	1.2
7	1.2
18	1.2
8	1.3
5	1.3
12	1.3
14	1.3
5	1.4
9	1.4
17	1.4
11	1.4
4	1.5
1	15.5
2	15.6
2	15.6
1	15.6
3	15.6
2	15.7
1	15.7
1	17.1
1	17.2
