Probability	Latency
0.9858858859	17.1
0.985985986	17.2
0.9861861862	17.3
0.9862862863	17.3
0.9863863864	17.3
0.9864864865	17.3
0.9865865866	17.4
0.9866866867	17.4
0.9867867868	17.4
0.9868868869	17.4
0.986986987	18
0.9870870871	18
0.9871871872	18.1
0.9872872873	18.3
0.9873873874	18.5
0.9874874875	18.5
0.9875875876	18.6
0.9876876877	19
0.9877877878	19.2
0.9878878879	19.2
0.987987988	19.3
0.9880880881	19.4
0.9881881882	19.5
0.9882882883	19.6
0.9883883884	19.6
0.9884884885	19.7
0.9885885886	19.7
0.9887887888	19.8
0.9888888889	19.8
0.988988989	19.9
0.9890890891	19.9
0.9891891892	20
0.9892892893	20.1
0.9893893894	20.3
0.9894894895	20.5
0.9895895896	20.5
0.9896896897	20.7
0.9897897898	20.7
0.9898898899	20.8
0.98998999	20.9
0.9900900901	20.9
0.9901901902	21
0.9902902903	21.1
0.9903903904	21.1
0.9904904905	21.4
0.9905905906	21.7
0.9906906907	21.9
0.9907907908	22.2
0.9908908909	22.4
0.990990991	23.1
0.9910910911	23.3
0.9911911912	23.4
0.9912912913	23.8
0.9913913914	24.2
0.9914914915	24.3
0.9915915916	24.4
0.9916916917	24.5
0.9917917918	24.6
0.991991992	24.7
0.9920920921	24.8
0.9922922923	25
0.9923923924	25.3
0.9924924925	26.2
0.9925925926	26.4
0.9926926927	27.5
0.9928928929	27.8
0.992992993	27.8
0.9930930931	27.9
0.9931931932	27.9
0.9932932933	28
0.9933933934	28.1
0.9934934935	28.3
0.9935935936	28.4
0.9936936937	28.5
0.9937937938	28.9
0.9938938939	29.7
0.993993994	30.4
0.9940940941	32.8
0.9941941942	34.1
0.9942942943	34.4
0.9943943944	34.5
0.9944944945	34.8
0.9945945946	35.8
0.9946946947	36.1
0.9947947948	36.6
0.9948948949	36.7
0.994994995	36.9
0.9950950951	39
0.9951951952	39.1
0.9952952953	39.6
0.9953953954	41
0.9954954955	41.3
0.9955955956	42.5
0.9956956957	44.3
0.9957957958	45.3
0.9958958959	46.2
0.995995996	47.7
0.9960960961	49.2
0.9961961962	49.3
0.9962962963	49.6
0.9963963964	50.4
0.9964964965	51.2
0.9965965966	52.7
0.9966966967	52.8
0.9967967968	53
0.9968968969	53.6
0.996996997	57.3
0.9970970971	58.6
0.9971971972	60.3
0.9972972973	61.3
0.9973973974	66.5
0.9974974975	67
0.9975975976	69.1
0.9976976977	70.3
0.9977977978	70.5
0.9978978979	70.8
0.997997998	71.7
0.9980980981	72
0.9981981982	75.6
0.9982982983	79.1
0.9983983984	79.4
0.9984984985	83
0.9985985986	83.8
0.9986986987	84.6
0.9987987988	85.8
0.9988988989	88.1
0.998998999	88.4
0.9990990991	89
0.9991991992	89.1
0.9992992993	89.7
0.9993993994	91
0.9994994995	93.7
0.9995995996	94.4
0.9996996997	94.5
0.9997997998	95
0.9998998999	103.7
1	106.6

