Probability	Latency
0.9406168636	7.4
0.9410174244	7.4
0.9412177048	7.5
0.9414179852	7.5
0.9416182656	7.5
0.9417184058	7.5
0.9420188264	7.5
0.9423192469	7.6
0.9426196675	7.6
0.9430202283	7.6
0.9435209293	7.6
0.9439214901	7.6
0.9444221911	7.7
0.9448227519	7.7
0.9452233126	7.7
0.9456238734	7.7
0.946424995	7.7
0.946925696	7.8
0.9478269577	7.8
0.9482275185	7.8
0.9490286401	7.8
0.9497296215	7.8
0.950530743	7.9
0.9514320048	7.9
0.9521329862	7.9
0.952533547	7.9
0.9528339676	7.9
0.9535349489	8
0.9536350891	8
0.9541357901	8
0.9544362107	8
0.9552373323	8
0.9559383136	8.1
0.9564390146	8.1
0.957139996	8.1
0.9575405568	8.1
0.9579411176	8.1
0.9585419587	8.2
0.9589425195	8.2
0.9596435009	8.2
0.9598437813	8.2
0.9602443421	8.2
0.9610454636	8.3
0.9613458842	8.3
0.9618465852	8.3
0.9620468656	8.3
0.962747847	8.3
0.963248548	8.4
0.9636491088	8.4
0.9638493891	8.4
0.9640496695	8.4
0.9646505107	8.4
0.9648507911	8.5
0.9650510715	8.5
0.9651512117	8.5
0.9656519127	8.5
0.9660524735	8.5
0.9664530342	8.6
0.966853595	8.6
0.9671540156	8.6
0.9674544362	8.6
0.9679551372	8.6
0.9684558382	8.7
0.968856399	8.7
0.9690566794	8.7
0.9695573803	8.7
0.9698578009	8.7
0.9702583617	8.8
0.9703585019	8.8
0.9706589225	8.8
0.9710594833	8.8
0.9715601843	8.9
0.9716603245	8.9
0.9717604647	8.9
0.9718606048	8.9
0.971960745	9
0.9720608852	9
0.9721610254	9.1
0.9723613058	9.1
0.972461446	9.1
0.9726617264	9.2
0.9727618666	9.2
0.9728620068	9.3
0.9730622872	9.3
0.9731624274	9.4
0.9732625676	9.4
0.9733627078	9.5
0.973462848	9.6
0.9735629882	9.6
0.9736631284	9.6
0.9737632686	9.7
0.973963549	9.7
0.9740636892	9.8
0.9741638294	9.9
0.9742639696	10
0.9743641098	10
0.9745643901	10
0.9746645303	10
0.9747646705	10.1
0.9748648107	10.2
0.9749649509	10.3
0.9751652313	10.5
0.9752653715	10.5
0.9753655117	10.6
0.9754656519	10.6
0.9755657921	10.8
0.9756659323	10.9
0.9757660725	10.9
0.9758662127	10.9
0.9760664931	11
0.9761666333	11.1
0.9762667735	11.2
0.9764670539	11.2
0.9765671941	11.3
0.9766673343	11.3
0.9767674745	11.4
0.9768676147	11.4
0.9769677549	11.5
0.9770678951	11.5
0.9771680352	11.6
0.9772681754	11.6
0.9773683156	11.8
0.9774684558	11.8
0.977568596	11.9
0.9776687362	11.9
0.9779691568	12
0.978069297	12
0.9781694372	12.1
0.9782695774	12.3
0.9783697176	12.3
0.9784698578	12.3
0.978569998	12.4
0.9787702784	12.6
0.9788704186	12.8
0.9789705588	12.8
0.979070699	12.9
0.9791708392	12.9
0.9792709794	13
0.9793711196	13.1
0.9794712598	13.1
0.9795714	13.3
0.9796715402	13.4
0.9797716804	13.5
0.9798718205	13.6
0.9800721009	13.6
0.9801722411	13.7
0.9802723813	13.7
0.9803725215	13.7
0.9804726617	13.7
0.9806729421	13.8
0.9807730823	13.8
0.9808732225	14
0.9809733627	14
0.9810735029	14.1
0.9811736431	14.1
0.9812737833	14.5
0.9813739235	14.5
0.9814740637	14.8
0.9815742039	14.8
0.9817744843	14.8
0.9818746245	14.9
0.9820749049	15
0.9821750451	15.1
0.9822751853	15.2
0.9823753255	15.2
0.9824754657	15.2
0.9825756058	15.3
