Probability	Latency
0.6978582866	15.9
0.7034627702	15.9
0.7120696557	15.9
0.7216773419	15.9
0.7319855885	15.9
0.7442954363	16
0.756204964	16
0.7683146517	16
0.7805244195	16
0.7904323459	16
0.8005404323	16.1
0.8091473179	16.1
0.815652522	16.1
0.8219575661	16.1
0.8271617294	16.1
0.8324659728	16.2
0.8356685348	16.2
0.8380704564	16.2
0.8404723779	16.2
0.8426741393	16.2
0.8444755805	16.3
0.8459767814	16.3
0.8471777422	16.3
0.8479783827	16.3
0.848378703	16.3
0.8488791033	16.4
0.8489791833	16.4
0.8492794235	16.4
0.8493795036	16.4
0.8495796637	16.4
0.8497798239	16.5
0.8498799039	16.5
0.849979984	16.6
0.8501801441	16.6
0.8502802242	16.6
0.8505804644	16.6
0.8508807046	16.6
0.8509807846	16.7
0.8510808647	16.7
0.8511809448	16.7
0.8512810248	16.8
0.8514811849	16.8
0.8518815052	16.8
0.8520816653	16.8
0.8524819856	16.9
0.8526821457	16.9
0.8527822258	16.9
0.8528823058	16.9
0.8529823859	17
0.8532826261	17
0.8533827062	17
0.8535828663	17
0.8537830264	17.1
0.8539831865	17.1
0.8542834267	17.2
0.8544835869	17.2
0.854683747	17.3
0.8547838271	17.3
0.8550840673	17.4
0.8551841473	17.4
0.8553843074	17.5
0.8554843875	17.6
0.8555844676	17.6
0.8557846277	17.7
0.8558847078	17.7
0.8559847878	17.8
0.8560848679	17.8
0.856184948	17.8
0.8563851081	17.8
0.8564851882	17.9
0.8566853483	17.9
0.8567854283	18.2
0.8568855084	18.3
0.8570856685	18.3
0.8571857486	18.4
0.8572858287	18.4
0.8573859087	18.4
0.8575860689	18.4
0.8576861489	18.5
0.857786229	18.5
0.857886309	18.6
0.8579863891	18.6
0.8581865492	18.6
0.8583867094	18.7
0.8584867894	18.7
0.8586869496	18.7
0.8587870296	18.7
0.8588871097	18.8
0.8589871898	18.8
0.8591873499	18.9
0.8592874299	18.9
0.85938751	18.9
0.8594875901	19
0.8595876701	19
0.8597878303	19.1
0.8598879103	19.1
0.8599879904	19.1
0.8600880705	19.1
0.8602882306	19.2
0.8603883106	19.2
0.8604883907	19.2
0.8606885508	19.2
0.860888711	19.3
0.860988791	19.3
0.8610888711	19.3
0.8612890312	19.4
0.8613891113	19.4
0.8615892714	19.4
0.8617894315	19.5
0.8618895116	19.5
0.8619895917	19.5
0.8621897518	19.6
0.8622898319	19.6
0.8623899119	19.6
0.862489992	19.7
0.8625900721	19.7
0.8626901521	19.8
0.8627902322	19.9
0.8629903923	19.9
0.8631905524	19.9
0.8633907126	19.9
0.8634907926	20
0.8635908727	20.2
0.8637910328	20.3
0.8638911129	20.3
0.864091273	20.3
0.8642914331	20.3
0.8643915132	20.4
0.8644915933	20.4
0.8645916733	20.4
0.8646917534	20.5
0.8649919936	20.5
0.8650920737	20.6
0.8652922338	20.6
0.8653923139	20.6
0.8654923939	20.6
0.865592474	20.8
0.865692554	20.8
0.8658927142	20.8
0.8659927942	20.9
0.8660928743	20.9
0.8661929544	20.9
0.8663931145	21
0.8664931946	21
0.8665932746	21
0.8667934347	21.1
